instance_id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,capacity,pc_name,family,title,flag,clean_info,sorted_title
1165132,lenovo,0,0,0,0,0,0,lenovo," lenovo portable xt2 20b7 ebay stylus 320 touchscreen b&h 4600m laptop,mini topendelectronics windows professional - 64-bit core gb 64-bit ram, computers 3g",2, 20b7 320 3g 4600m 64 64 b ebay gb h lenovo mini portable professional ram stylus topendelectronics touchscreen windows xt2, 20b7 320 3g 4600m 64 64 b bit bit computers core ebay gb h laptop lenovo mini portable professional ram stylus topendelectronics touchscreen windows xt2
960334,dell,intel,0,0,0,0,0,dell," dell prodesk lenovo vology - notebook core - intel notebook - w7pro64bit ultrabook wqhd drive usb (4 ssd, | touch",1, 4 dell drive intel lenovo prodesk touch ultrabook usb w7pro64bit wqhd, 4 core dell drive intel lenovo notebook notebook prodesk ssd touch ultrabook usb vology w7pro64bit wqhd
288592,hp,0,0,0,0,0,0,hp, amazon.com hp e6420 2469 t440s core labour,0, 2469 e6420 hp labour t440s, 2469 amazon com core e6420 hp labour t440s
657242,lenovo,intel,0,0,0,0,0,lenovo, lenovo thinkpad t41 intel amd - a duo dual intel phone laptop windows capacitive | core,1, a amd capacitive dual duo intel intel lenovo phone t41 thinkpad windows, a amd capacitive core dual duo intel intel laptop lenovo phone t41 thinkpad windows
255837,asus,amd,a8,0,0,0,0,asus," buy windows ebay 810 f4n61aw#aba 8gb notebooks 4400 4gb asus 1 4u 4600u 1 ebay 12 tablet : gb edge ghz with 4 with - & 4gb graphics via8880,android buy x1",2, 1 1 12 4 4400 4600u 4gb 4gb 4u 810 8gb aba android asus ebay ebay edge f4n61aw gb ghz graphics notebooks tablet via8880 windows x1, 1 1 12 4 4400 4600u 4gb 4gb 4u 810 8gb aba android asus buy buy ebay ebay edge f4n61aw gb ghz graphics notebooks tablet via8880 windows with with x1
419680,dell,0,0,0,0,0,0,dell," dell : lenovo laptop e3-111-c5gl capacitive - pro core old - e5-1620 laptop refurbished (intel 7 ram - ebay 4 pc,china - on",2, 111 1620 4 7 c5gl capacitive dell e3 e5 ebay intel lenovo old on pro ram refurbished, 111 1620 4 7 c5gl capacitive china core dell e3 e5 ebay intel laptop laptop lenovo old on pc pro ram refurbished
427882,lenovo,intel,i5,3320m,0,4 gb ram,3435,lenovo," lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd - with ultrabase series 3 - vology",2, 12 128 3 3320m 3435 4 5 64 7 gb gb i5 lenovo pro ram series tablet thinkpad ultrabase windows x230, 12 128 3 3320m 3435 4 5 64 7 bit core gb gb i5 lenovo pro ram series ssd tablet thinkpad ultrabase vology windows with x230
501616,0,0,0,0,0,0,0,0," 2ghz 15.6"" t431s vology thinkpad ssd-win panasonic",0, 15 2ghz 6 panasonic t431s thinkpad, 15 2ghz 6 panasonic ssd t431s thinkpad vology win
272241,lenovo,0,0,0,0,0,0,lenovo, lenovo 3tb b731dn x201t laptop students notebook 26 4900mq windows 2gb computers gb four phone alibaba.com ebay pro ram - and gb ghz - (0b47069) professional) gb 3840x2160 - windows :,2, 0b47069 26 2gb 3840x2160 3tb 4900mq b731dn ebay four gb gb gb ghz lenovo phone pro professional ram students windows windows x201t, 0b47069 26 2gb 3840x2160 3tb 4900mq alibaba and b731dn com computers ebay four gb gb gb ghz laptop lenovo notebook phone pro professional ram students windows windows x201t
870265,dell,0,0,0,0,0,0,dell, dell c7c18uc#aba mini - capacitive 2 80fg0038us core wireless - | gb notebook computers - -,1, 2 80fg0038us aba c7c18uc capacitive dell gb mini wireless, 2 80fg0038us aba c7c18uc capacitive computers core dell gb mini notebook wireless
223101,0,0,0,0,0,0,0,0, 10 2000 tecra 12 - - 2 led webcam | - 160gb ghz | a01us ebay cd 8.1 8 ebay battery 128,1, 1 10 12 128 160gb 2 2000 8 8 a01us battery cd ebay ebay ghz tecra, 1 10 12 128 160gb 2 2000 8 8 a01us battery cd ebay ebay ghz led tecra webcam
927616,lenovo,amd,radeon,0,0,0,0,lenovo, lenovo inch mini atg 14 - touch 2 2gb â xp inch type form 64-bit laptops (id:162342789) gtx770m ghz overstock.com ddr3-1600/pc3-12800 accelerator ssd radeon on hd price,2, 12800 14 1600 162342789 2 2gb 64 accelerator atg ddr3 form ghz gtx770m hd id lenovo mini on overstock pc3 price radeon touch type xp â, 12800 14 1600 162342789 2 2gb 64 accelerator atg bit com ddr3 form ghz gtx770m hd id inch inch laptops lenovo mini on overstock pc3 price radeon ssd touch type xp â
1009541,dell,0,0,0,0,0,0,dell," dell gb d630 touch x1 160gb 2 | - - 8 7 accessories 11.6"" 1 w7 wifi inch pro notebooks | 2",1, 1 11 160gb 2 2 6 7 8 d630 dell gb notebooks pro touch w7 x1, 1 11 160gb 2 2 6 7 8 accessories d630 dell gb inch notebooks pro touch w7 wifi x1
1157004,dell,0,0,0,0,0,0,dell, dell lifebook factory vology - 512gb - buy core hd windows | processor netbook,1, 512gb dell factory hd lifebook netbook windows, 512gb buy core dell factory hd lifebook netbook processor vology windows
845714,acer,0,0,0,1.00,0,0,acer," 9.7"" : latitude x1 ghz notebook 2630qm 2145 hd4600 acer pro 512mb mini 15",1, 15 2145 2630qm 512mb 7 9 acer ghz hd4600 latitude mini pro x1, 15 2145 2630qm 512mb 7 9 acer ghz hd4600 latitude mini notebook pro x1
714655,0,intel,pentium,0,0,0,0,0, amazon.com core thinkpad tablet - pentium -,0, pentium tablet thinkpad, amazon com core pentium tablet thinkpad
362407,0,amd,0,0,0,0,0,0, alienware 8gb alienware 7inch 17-inch i3-2310m new amd win 2 256gb 13 ebay office 1 professional - ram pro i5 downgrade hdd hdd hdd accessories home 8 8400 -,2, 1 13 17 2 2310m 256gb 7inch 8 8400 8gb alienware alienware amd ebay home i3 i5 new office pro professional ram, 1 13 17 2 2310m 256gb 7inch 8 8400 8gb accessories alienware alienware amd downgrade ebay hdd hdd hdd home i3 i5 inch new office pro professional ram win
174010,0,intel,pentium,n7010,0,0,0,0," pentium c2g91us#aba n7010 intel 6885 - android 16gb ultra exynos 2nd (zm-f2-red) 1"" 8 accessories | ghz ebay ram gb product 3.0 windows,laptops 4 intel alibaba.com",2, 0 1 16gb 2nd 3 4 6885 8 aba android c2g91us ebay exynos f2 gb ghz intel intel n7010 pentium ram red ultra windows zm, 0 1 16gb 2nd 3 4 6885 8 aba accessories alibaba android c2g91us com ebay exynos f2 gb ghz intel intel laptops n7010 pentium product ram red ultra windows zm
559035,hp,intel,i5,0,0,0,0,hp," hp satellite ze4500 - 2 ultrabook - core, - 500gb i5 4gb",0, 2 4gb 500gb hp i5 satellite ultrabook ze4500, 2 4gb 500gb core hp i5 satellite ultrabook ze4500
1083324,hp,0,0,0,0,0,0,hp," hp ram s1 black nb3192a gb core i43c | | dvd laptop needs gb (windows 887 1yr | buy light laptops - cheap ram, silver/gray",2, 1yr 887 black dvd gb gb gray hp i43c light nb3192a needs ram ram s1 silver windows, 1yr 887 black buy cheap core dvd gb gb gray hp i43c laptop laptops light nb3192a needs ram ram s1 silver windows
788415,0,intel,i3,0,0,0,0,0," intel i7 1 e6410 14"" support - ebay gps chrome i3 dual-core 7.2k ebay thin 15.6"" memory",1, 1 14 15 2k 6 7 chrome dual e6410 ebay ebay gps i3 i7 intel memory support thin, 1 14 15 2k 6 7 chrome core dual e6410 ebay ebay gps i3 i7 intel memory support thin
1083329,acer,intel,0,0,0,0,0,acer," acer m90 edge - 17.3"" a8 intel 500gb 8.1-15.6""notebook-black cheapest core",1, 1 15 17 3 500gb 6 8 a8 acer black cheapest edge intel m90, 1 15 17 3 500gb 6 8 a8 acer black cheapest core edge intel m90 notebook
1083348,hp,intel,0,0,0,0,0,hp," hp cf-195fwaxlm t420 intel 6"" 83 core vology - - drive ghz ultrabook | & cam pro windows 500 leopard-009 1.90 product market gb ssd ram intel",2, 009 1 195fwaxlm 500 6 83 90 cam cf drive gb ghz hp intel intel leopard market pro ram t420 ultrabook windows, 009 1 195fwaxlm 500 6 83 90 cam cf core drive gb ghz hp intel intel leopard market pro product ram ssd t420 ultrabook vology windows
149461,0,0,0,0,0,0,0,0," fast tecra inch vology 14"" 17-f010us -",0, 14 17 f010us fast tecra, 14 17 f010us fast inch tecra vology
1140693,0,intel,i5,0,0,0,0,0," miniprice.ca android 2740p bx760 i5748-1143slv hdd-win on 17 laptop windows 8gb 2.53 catalog.com 60ghz android silver ghz | laptops,sales ebay - comprar",2, 1143slv 17 2 2740p 53 60ghz 8gb android android bx760 ca catalog comprar ebay ghz i5748 miniprice on sales silver windows, 1143slv 17 2 2740p 53 60ghz 8gb android android bx760 ca catalog com comprar ebay ghz hdd i5748 laptop laptops miniprice on sales silver win windows
67545,hp,intel,i5,3437u,0,4 gb ram,2170p,hp, hp elitebook 2170p - 11.6 - core i5 3437u - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd,1, 11 128 2170p 3437u 4 6 64 7 elitebook gb gb hp i5 pro ram windows, 11 128 2170p 3437u 4 6 64 7 bit core elitebook gb gb hp i5 pro ram ssd windows
927706,lenovo,intel,celeron,0,0,0,0,lenovo," lenovo aspire e6420 13.3 14"" gt60 laptop celeron 2 d2500 core kb sata graphic 6ghz - 4",1, 13 14 2 3 4 6ghz aspire celeron d2500 e6420 graphic gt60 kb lenovo sata, 13 14 2 3 4 6ghz aspire celeron core d2500 e6420 graphic gt60 kb laptop lenovo sata
1140698,dell,0,0,0,0,0,0,dell, dell thinkpad 6470b dual computer 1tb 1 250 - 4ghz windows hdmi 5gb -,1, 1 1tb 250 4ghz 5gb 6470b computer dell dual hdmi thinkpad windows, 1 1tb 250 4ghz 5gb 6470b computer dell dual hdmi thinkpad windows
1001436,lenovo,intel,i5,2540m,0,4 gb ram,4291,lenovo," lenovo thinkpad x220 4291 - 12.5"" - core i5 2540m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 2540m 320 4 4291 5 64 7 gb gb i5 lenovo pro ram thinkpad windows x220, 12 2540m 320 4 4291 5 64 7 bit core gb gb hdd i5 lenovo pro ram thinkpad vology windows x220
18404,0,intel,i7,0,0,0,0,0, amazon.com thinkcentre & i7 laptop notebook ebay celeron 4gb 2 1g notebook win ghz ghz | ebay 320 laptops drive 256 x intel,2, 1g 2 256 320 4gb celeron drive ebay ebay ghz ghz i7 intel thinkcentre x, 1g 2 256 320 4gb amazon celeron com drive ebay ebay ghz ghz i7 intel laptop laptops notebook notebook thinkcentre win x
935908,dell,0,0,0,0,0,0,dell, dell pavillion l355 keyboard 3444 win notebook core - laser,0, 3444 dell keyboard l355 laser pavillion, 3444 core dell keyboard l355 laser notebook pavillion win
305127,hp,intel,0,0,0,0,0,hp," hp 4"" thinkpad 34352jf 2 15.6"" cpu intel - 2gb drive bluetooth hdd 1gb hd 2.3 | & tegra hdd, - gb - / vology",2, 15 1gb 2 2 2gb 3 34352jf 4 6 bluetooth cpu drive gb hd hp intel tegra thinkpad, 15 1gb 2 2 2gb 3 34352jf 4 6 bluetooth cpu drive gb hd hdd hdd hp intel tegra thinkpad vology
1181675,0,0,0,0,0,0,0,0," amazon.com techbuy 8470p 6x d630 2 2.3 6gb windows pro (ips) portege 60gb ghz - install & multi all 15.6"" premium) alibaba.com tablet",2, 15 2 2 3 6 60gb 6gb 6x 8470p all d630 ghz install multi portege premium pro tablet techbuy windows, 15 2 2 3 6 60gb 6gb 6x 8470p alibaba all amazon com com d630 ghz install ips multi portege premium pro tablet techbuy windows
378867,0,intel,0,0,0,0,0,0," panasonic latitude 14 b5232 - solid duo (bx80621e52640) 160gb : intel dvdrw | laptop,14 laptop,kids / anodized netbook - 7 8)",1, 14 14 160gb 7 8 anodized b5232 bx80621e52640 duo intel latitude netbook panasonic solid, 14 14 160gb 7 8 anodized b5232 bx80621e52640 duo dvdrw intel kids laptop laptop latitude netbook panasonic solid
813048,lenovo,intel,i7,3667u,0,8 gb ram,3444,lenovo," lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 240 gb ssd - vology",2, 14 240 3444 3667u 64 64 7 8 8 carbon gb gb i7 lenovo pro pro ram thinkpad windows windows x1, 14 240 3444 3667u 64 64 7 8 8 bit bit carbon core downgrade gb gb i7 lenovo pro pro ram ssd thinkpad vology windows windows x1
43002,0,0,0,0,0,0,0,0, china thinkpad inch ddr3 12.5 with 500gb ghz ghz elt-293698 7 pro 7 gb 2 ebay 4 windows - on,2, 12 2 293698 4 5 500gb 7 7 ddr3 ebay elt gb ghz ghz on pro thinkpad windows, 12 2 293698 4 5 500gb 7 7 china ddr3 ebay elt gb ghz ghz inch on pro thinkpad windows with
174083,0,0,0,0,0,0,0,0," thinkpad thinkcentre d430 vology switching wifi | black 1tb - 16"" 64-bit hdd ghz product 512gb computers",1, 16 1tb 512gb 64 black d430 ghz switching thinkcentre thinkpad, 16 1tb 512gb 64 bit black computers d430 ghz hdd product switching thinkcentre thinkpad vology wifi
739337,hp,0,0,0,0,0,0,hp," hp thinkpad e1-572-34014g50mnrr lp 20b2 laptop cheap ssd buy 4 2328m 4 ram in 64-bit 000gb windows gb - price 64-bit hdd hdd vology japanese, laptops - computers 4400",2, 000gb 20b2 2328m 34014g50mnrr 4 4 4400 572 64 64 e1 gb hp in japanese lp price ram thinkpad windows, 000gb 20b2 2328m 34014g50mnrr 4 4 4400 572 64 64 bit bit buy cheap computers e1 gb hdd hdd hp in japanese laptop laptops lp price ram ssd thinkpad vology windows
149517,dell,0,0,0,0,0,0,dell," dell hp m6500 53ghz 7 - pc thin refurbished) windows duo core win7-h 15.6"" 2.90 gb core ssd webcam // gb 6770m, / 2521-r3335,dell gb inch on",2, 15 2 2521 53ghz 6 6770m 7 90 dell dell duo gb gb gb h hp m6500 on r3335 refurbished thin win7 windows, 15 2 2521 53ghz 6 6770m 7 90 core core dell dell duo gb gb gb h hp inch m6500 on pc r3335 refurbished ssd thin webcam win7 windows
927759,lenovo,0,0,0,0,0,0,lenovo, best thinkvision lenovo vology - red 250gb 66ghz atom 2ghz 3320m 32-bit ram silver uk ebay | pro | x ordinateur & hoh.de - notebooks ram 256 &,2, 250gb 256 2ghz 32 3320m 66ghz atom de ebay hoh lenovo notebooks ordinateur pro ram ram red silver thinkvision uk x, 250gb 256 2ghz 32 3320m 66ghz atom best bit de ebay hoh lenovo notebooks ordinateur pro ram ram red silver thinkvision uk vology x
149521,lenovo,intel,0,0,0,0,2014,lenovo," lenovo thinkpad jbl 15"" laptop rechargeable core memory, (cool 8gb intel computers laptop laptop,laptop 2014 wifi gb 8 touchscreen | curtis gb hdd ram",2, 15 2014 8 8gb cool curtis gb gb intel jbl lenovo memory ram rechargeable thinkpad touchscreen, 15 2014 8 8gb computers cool core curtis gb gb hdd intel jbl laptop laptop laptop laptop lenovo memory ram rechargeable thinkpad touchscreen wifi
206865,lenovo,intel,i5,3320m,0,4 gb ram,2325,lenovo," lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 2325 320 3320m 4 5 64 7 gb gb i5 lenovo pro ram thinkpad windows x230, 12 2325 320 3320m 4 5 64 7 bit core gb gb hdd i5 lenovo pro ram thinkpad vology windows x230
1165334,hp,0,0,0,1.65,0,0,hp," hp design a205 - inch laptop touch 4gb 7/8 8gb wind dvdrw 1.65ghz laptop,7 dvdrw, ebay cheap 20b6008eus ssd laptop - link softwarecity.ca",2, 1 20b6008eus 4gb 65ghz 7 7 8 8gb a205 ca design ebay hp link softwarecity touch wind, 1 20b6008eus 4gb 65ghz 7 7 8 8gb a205 ca cheap design dvdrw dvdrw ebay hp inch laptop laptop laptop link softwarecity ssd touch wind
657437,lenovo,0,0,0,2.40,0,0,lenovo, samsung cf-191jyc41m lenovo vology hd c2d techbuy duo ram 14 / windows core buy pro 027242861473 7 1 computers black (2.40ghz,2, 027242861473 1 14 191jyc41m 2 40ghz 7 black c2d cf duo hd lenovo pro ram samsung techbuy windows, 027242861473 1 14 191jyc41m 2 40ghz 7 black buy c2d cf computers core duo hd lenovo pro ram samsung techbuy vology windows
935977,0,intel,i5,0,0,0,0,0, toshiba : travelmate laptop gb 7 - office ssd 4gb gb pentium notebook | | 7 super 67ghz i5 gb - 4287,1, 4287 4gb 67ghz 7 7 gb gb gb i5 office pentium super toshiba travelmate, 4287 4gb 67ghz 7 7 gb gb gb i5 laptop notebook office pentium ssd super toshiba travelmate
641086,0,0,0,0,0,0,0,0," 9inch elitebook atom 7827 hdd 11.6"" - 1gb memory (652589-b21) gb notebook ddr2 gb | g-sensor pc,camera laptops",1, 11 1gb 6 652589 7827 9inch atom b21 camera ddr2 elitebook g gb gb memory sensor, 11 1gb 6 652589 7827 9inch atom b21 camera ddr2 elitebook g gb gb hdd laptops memory notebook pc sensor
378951,0,0,0,0,0,0,0,0, us thinkcentre toshiba ram | amazon.com parts 12gb - 2tb ips + core 16gb in ghz 8 ebay,1, 12gb 16gb 2tb 8 ebay ghz in parts ram thinkcentre toshiba us, 12gb 16gb 2tb 8 amazon com core ebay ghz in ips parts ram thinkcentre toshiba us
51274,hp,amd,0,0,0,0,0,hp," core 3gb hp 160gb 2.3,1.2gb 15 7260-n drive, pc,tablet ram / | gb - - / laptop webcam core accessories cf-195dyla1m 1ghz amd hp (id:151262018) -",2, 1 15 151262018 160gb 195dyla1m 1ghz 2 2gb 3 3gb 7260 amd cf drive gb hp hp id n ram tablet, 1 15 151262018 160gb 195dyla1m 1ghz 2 2gb 3 3gb 7260 accessories amd cf core core drive gb hp hp id laptop n pc ram tablet webcam
1083469,0,intel,i5,0,0,0,0,0, 5inch probook 8510p g1 ssd i5 ram core i5 8gb 0g,1, 0g 5inch 8510p 8gb g1 i5 i5 probook ram, 0g 5inch 8510p 8gb core g1 i5 i5 probook ram ssd
960590,acer,intel,2 duo,0,0,0,0,acer, acer thinkpad alienware d820 14-inch duo 2 duo buy topendelectronics 24,1, 14 2 24 acer alienware d820 duo duo thinkpad topendelectronics, 14 2 24 acer alienware buy d820 duo duo inch thinkpad topendelectronics
403534,dell,0,0,0,0,0,0,dell, dell toughbook new electromagnetic d2500 sealed kids laptop duo ghz 6,1, 6 d2500 dell duo electromagnetic ghz new sealed toughbook, 6 d2500 dell duo electromagnetic ghz kids laptop new sealed toughbook
2149,0,0,0,0,0,0,0,0, amazon.com thinkpad xt2 ultrabook 17 notebook yoga ultrabook ssd 4gb 3 nvidia t9550 core pro,1, 17 3 4gb nvidia pro t9550 thinkpad ultrabook ultrabook xt2 yoga, 17 3 4gb amazon com core notebook nvidia pro ssd t9550 thinkpad ultrabook ultrabook xt2 yoga
346220,hp,intel,0,0,0,0,0,hp," cq57 3 - hp 14"" 66ghz250gb4gbwebcamdvdrwoffice hersteller-serie - 4 ebay prices 2 windows 4gb intel resolution, on inch laptops,cheap | computers gb bluray 3 hdd",2, 14 2 3 3 4 4gb 66ghz250gb4gbwebcamdvdrwoffice bluray cq57 ebay gb hersteller hp intel on prices resolution serie windows, 14 2 3 3 4 4gb 66ghz250gb4gbwebcamdvdrwoffice bluray cheap computers cq57 ebay gb hdd hersteller hp inch intel laptops on prices resolution serie windows
477299,hp,amd,a8,0,0,0,0,hp, - toughbook t440p 10a8 hp core -,0, 10a8 hp t440p toughbook, 10a8 core hp t440p toughbook
878708,lenovo,intel,i5,3320m,0,4 gb ram,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 128 gb ssd - vology",2, 12 128 2324 3320m 4 5 64 64 7 8 gb gb i5 lenovo pro pro ram thinkpad windows windows x230, 12 128 2324 3320m 4 5 64 64 7 8 bit bit core downgrade gb gb i5 lenovo pro pro ram ssd thinkpad vology windows windows x230
731263,dell,intel,i5,3230m,0,0,0,dell," dell : aspire 20ax black 1 8250, pricing for i5-3230m 256g win7 processor hdd, gb 8 office ghz 4010u",1, 1 20ax 256g 3230m 4010u 8 8250 aspire black dell for gb ghz i5 office pricing win7, 1 20ax 256g 3230m 4010u 8 8250 aspire black dell for gb ghz hdd i5 office pricing processor win7
75903,0,0,0,0,0,0,0,0," amazon.com portege 8470p 6x d630 2 2.3 6gb multi 15.6"" (ips) techbuy 60gb ghz - install pro windows all & premium) alibaba.com tablet",2, 15 2 2 3 6 60gb 6gb 6x 8470p all d630 ghz install multi portege premium pro tablet techbuy windows, 15 2 2 3 6 60gb 6gb 6x 8470p alibaba all amazon com com d630 ghz install ips multi portege premium pro tablet techbuy windows
26755,0,intel,i7,0,0,0,0,0," x240 buy 6"" i7 2000 - 13",0, 13 2000 6 i7 x240, 13 2000 6 buy i7 x240
75909,0,intel,i5,3230m,0,0,0,0," msi inch 17"" edge 67ghz 3230m - i5 i5 hdd geforce 4gb 8gb 30fdsaaam cortex mini gaming xmg ebay / - downgrade ssd accessories : hdd gps ssd webcam,very",2, 17 30fdsaaam 3230m 4gb 67ghz 8gb cortex ebay edge gaming geforce gps i5 i5 mini msi very xmg, 17 30fdsaaam 3230m 4gb 67ghz 8gb accessories cortex downgrade ebay edge gaming geforce gps hdd hdd i5 i5 inch mini msi ssd ssd very webcam xmg
624776,acer,intel,i7,2328m,0,0,i7470,acer," model,all ram 4"" tiny - i7 thinkpad - 2328m downgrade ebay en turbo tinydeal ssd core acer panasonic 8 core lus050b1828 monitor i7-4700hq,",2, 2328m 4 4700hq 8 acer all ebay en i7 i7 lus050b1828 model monitor panasonic ram thinkpad tiny tinydeal turbo, 2328m 4 4700hq 8 acer all core core downgrade ebay en i7 i7 lus050b1828 model monitor panasonic ram ssd thinkpad tiny tinydeal turbo
